Pity Party,Melanie Martinez,6,181839,1694599,3.4,perfect,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Вечеринка,PASOSH,6,587,2648,0,garage rock,0,0,0,6702,100875
Wow.,Post Malone,6,275504,2964474,2.4833333333333334,rap,"Syracuse, Onondaga County, New York, United States",25,solo,1005396,69015612
Цветами радуги,Pyrokinesis,6,3398,35870,4.0,rap,"Krasnodar, Krasnodarskiy kray, Russian Federation",25,solo,19349,1393423
Campfire,Red Velvet,6,25083,196907,3.2666666666666666,pop,0,0,0,263515,42577088
"Eyes Locked, Hands Locked",Red Velvet,6,31321,417481,4.166666666666667,rnb,0,0,0,263515,42577088
Smack A Bitch,Rico Nasty,6,75755,523985,2.3,hardcore hip hop,"New York, New York, United States",23,solo,202707,5871451
Perfume,Roy Blair,6,18817,112628,3.3666666666666667,indie pop,0,0,0,127448,1965242
Thunder,Roy Blair,6,68333,445111,5.216666666666667,indie pop,0,0,0,127448,1965242
Бензобак (feat. Cream Soda),Saluki,6,1127,10087,2.033333333333333,hip-hop,0,0,0,13148,474095
Alone,Slayyyter,6,32361,309991,2.7,pop,"St. Louis, Missouri, United States",24,solo,113560,4078254
Whole New World (feat. DOSS) [Sophie and Doss Remix],Sophie,6,250,1386,3.5,bubblegum bass,0,0,0,268910,7475762
Вишенка,ssshhhiiittt!,6,3353,19443,4.583333333333333,post-punk,"Yaroslavskaya oblast', Russian Federation",5,band,31597,1072576
домой,ssshhhiiittt!,6,2312,12747,0,post-punk,"Yaroslavskaya oblast', Russian Federation",5,band,31597,1072576
Full Disclosure (feat. Zach Callison),Steven Universe,6,3375,13248,1.6166666666666667,soundtrack,0,0,0,75341,4633200
Merci,Stromae,6,62522,330714,3.9,electropop,"Brussels, Belgium",35,solo,788595,18005372
Noir 누아르,Sunmi,6,56028,750267,3.4833333333333334,k-pop,"Iksan, Jeollabuk-do, Korea, Republic of",28,solo,162636,7739455
Clean,Taylor Swift,6,178576,2228788,4.516666666666667,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Lover,Taylor Swift,6,226808,4125630,3.6833333333333336,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
mirrorball,Taylor Swift,6,188960,2612200,3.6833333333333336,folk,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
The Man,Taylor Swift,6,194542,3112443,3.1666666666666665,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Welcome to New York,Taylor Swift,6,210010,2425210,3.533333333333333,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
You Need to Calm Down,Taylor Swift,6,250188,4295748,2.85,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
I Like (the idea of) You,Tessa Violet,6,28309,197826,2.8,pop,"Chicago, Cook County, Illinois, United States",30,solo,137749,3683204
Robbers,The 1975,6,216375,2176523,4.25,indie rock,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
Sincerity Is Scary,The 1975,6,126980,1271513,3.75,indie,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
This Must Be My Dream,The 1975,6,70167,533506,4.2,indie pop,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
Breakthrough,TWICE,6,53629,838805,3.6333333333333333,ascension,"Seoul, Korea, Republic of",5,band,267391,49043896
MISSING U,TWICE,6,20293,184236,3.0166666666666666,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
STUCK,TWICE,6,12204,115667,3.6333333333333333,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
TURTLE,TWICE,6,15028,97707,3.3,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
MAKE ME GO,TWICE (트와이스),6,169,1168,0,twice,0,0,0,14828,1239343
OXYGEN,TWICE (트와이스),6,169,1166,0,twice,0,0,0,14828,1239343
Ложь (feat. DAKOOKA),We,6,69,269,2.75,stoner rock,0,0,0,22080,220957
100 FACTS (COOL Eng. Ver.),Weki Meki,6,4526,26435,0,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
весна,Мы,6,4650,29333,2.3,indie pop,0,4,band,46738,1790124
The Boys,소녀시대,6,72454,1398632,3.783333333333333,k-pop,0,0,0,272768,44627647
Day and Night,이달의 소녀 (Loona),6,4,29,0,loona,0,0,0,5926,333990
Dahlia,(G)I-DLE,5,8408,45264,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
Oh my god - English Version,(G)I-DLE,5,31989,230959,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
745 sticky (Black Dresses Remix),100 gecs,5,27872,141559,2.8666666666666667,electro-industrial,"St. Louis, Missouri, United States",6,band,257803,16741714
Fire,2NE1,5,66231,1303429,3.7333333333333334,k-pop,"Seoul, Korea, Republic of",7,band,287823,25677189
Dancing Queen,ABBA,5,913771,5111607,3.85,disco,"Stockholm, Stockholm municipality, Stockholms län, Sweden",9,band,1909750,53443208
VILLAIN,Alexa,5,6793,42267,3.1,k-pop,0,0,0,41296,586320
Rich Bitch Juice - Laura Les Remix,Alice Longyu Gao,5,17206,104630,0,electronic,0,0,0,37796,397563
I'm so sick,Apink,5,21633,132859,0,pop,"Seoul, Korea, Republic of",9,band,95122,6445430
positions,Ariana Grande,5,265972,5884459,0,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Blue Monday,Ayesha Erotica,5,677,5096,4.083333333333333,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Control,Ayesha Erotica,5,484,3354,3.85,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Fresh Meat,Ayesha Erotica,5,711,4625,3.6,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Party Bitch,Ayesha Erotica,5,610,3351,2.9166666666666665,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Spank It,Ayesha Erotica,5,668,2918,3.3666666666666667,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Un(cunt)fortable,Ayesha Erotica,5,272,1379,3.35,trans,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Vacation Bible School,Ayesha Erotica,5,4819,43479,4.866666666666667,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
If You Want To,beabadoobee,5,69631,434859,3.716666666666667,indie rock,"London, England, United Kingdom",20,solo,251523,5265471
MIRROR (HYMN) [INTRO],Bladee,5,1259,11260,1.6666666666666665,cloud rap,"Stockholms län, Sweden",26,solo,138363,27792609
Toxic,Britney Spears,5,1067608,7874332,3.3,pop,"McComb, Pike County, Mississippi, United States",39,solo,3560671,224507239
Cum (feat. Iggy Azalea),Brooke Candy,5,26674,204296,2.6166666666666667,pop rap,0,0,0,138176,4119387
Backseat (feat. Carly Rae Jepsen),Charli XCX,5,85447,766759,3.966666666666667,synthpop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
ILY2,Charli XCX,5,51910,483274,3.2666666666666666,best of 2017,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Lucky,Charli XCX,5,61920,483786,3.5833333333333335,atmospheric,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Tears (feat. Caroline Polachek),Charli XCX,5,57994,484183,4.216666666666667,art pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Warm (feat. HAIM),Charli XCX,5,95407,657995,3.75,electropop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
White Roses,Charli XCX,5,46502,419531,3.55,meu true romance esta vivo,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Hello?,Clairo,5,123166,873825,2.25,pop,"Carlisle, Middlesex County, Massachusetts, United States",22,solo,482006,18783859
Generation Why,Conan Gray,5,91524,675807,3.6166666666666667,sunset season,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Greek God,Conan Gray,5,70890,518448,3.9333333333333336,pop,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Fancy,Doja Cat,5,37501,201841,2.9833333333333334,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
"F the World (feat. The Garden, Quay Dash and d0llywood1)",Dorian Electra,5,15433,79538,0,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Gentleman,Dorian Electra,5,20965,158034,1.7,electropop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Mr. To You,Dorian Electra,5,28678,176384,2.1,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Your Kinda Guy,Dorian Electra,5,7124,31781,3.1666666666666665,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Fly high,Dreamcatcher,5,17078,225403,3.5166666666666666,korean,"Seoul, Korea, Republic of",4,band,121882,11246773
Paradise,Dreamcatcher,5,767,5814,4.05,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Putting a Spin on Sweater Weather,Egg,5,2998,11239,3.3666666666666667,progressive rock,"London, England, United Kingdom",5,band,65037,584004
JACKPOT,ELRIS,5,9085,95129,3.4166666666666665,moonshine,"Seoul, Korea, Republic of",4,band,27716,751723
Sick Girl,Emma Lu,5,1434,7891,3.6,indie,0,0,0,1681,11190
Дисней,Enique,5,83,547,2.3333333333333335,rnb,0,0,0,2536,41256
Moon,Everglow,5,22966,243937,3.2333333333333334,music to melt to,"Seoul, Korea, Republic of",2,band,140037,7579596
Let's Fall in Love for the Night,FINNEAS,5,134695,1107848,3.1666666666666665,indie pop,"Los Angeles, Los Angeles County, California, United States",23,solo,233801,4400253
Black Hole,GWSN,5,3121,14776,3.55,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
BLOOM (True Light),GWSN,5,6032,48921,3.6333333333333333,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
Melting Point,GWSN,5,8121,61513,3.5666666666666664,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
the Aerialist (Wonderboy),GWSN,5,8027,62071,3.15,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
Recommencer,Hubert Lenoir,5,4476,19047,3.5166666666666666,2018,"Quebec City, Capitale-Nationale, Quebec, Canada",26,solo,7585,80502
Flower Shower,HyunA,5,18422,83991,0,k-pop,"Seoul, Korea, Republic of",28,solo,162448,9581121
Ещё,IC3PEAK,5,1427,5316,1.3833333333333333,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Полчаса,IC3PEAK,5,11995,57937,2.4333333333333336,witch house,"Moskva, Russian Federation",7,band,114773,3736167
Таблетки,IC3PEAK,5,14973,100539,2.8,banned,"Moskva, Russian Federation",7,band,114773,3736167
Colors,IZ*ONE,5,15980,228599,3.6333333333333333,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
O' My!,IZ*ONE,5,13791,176220,3.3833333333333333,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
Slow Journey,IZ*ONE,5,6373,90748,0,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
Summertime in Paris,Jaden,5,137183,1285720,4.5,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
Young in Love,Jaden,5,18114,79760,4.85,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
Boys in the Band (feat. Amanda Palmer),Jinkx Monsoon,5,950,3304,4.416666666666667,drag queen,"Portland, Multnomah County, Oregon, United States",32,solo,12799,283136
Daylight,Joji,5,119661,1123984,2.7333333333333334,rnb,"Osaka, Osaka, Japan",28,solo,557821,41070653
Pills,Joji,5,76012,674877,3.1166666666666667,cold-media,"Osaka, Osaka, Japan",28,solo,557821,41070653
Will He,Joji,5,170024,2040376,3.3666666666666667,lofi,"Osaka, Osaka, Japan",28,solo,557821,41070653
Purgatory,Kim Petras,5,47475,412784,2.1333333333333333,electronic,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
Sweet Spot,Kim Petras,5,45532,510696,3.2333333333333334,pop,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
"Всё, что я умею",Komsomolsk,5,548,2701,0,post-punk,0,0,0,3007,63563
Aura,Lady Gaga,5,162978,2606816,3.9166666666666665,pop,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Heaven Help Me,Lizzo,5,61538,295418,3.3666666666666667,pop soul,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Don’t,Loco,5,28710,196622,0,thrash metal,"Seoul, Korea, Republic of",31,solo,72517,1167580
Twilight,Loona,5,16386,151651,3.1,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Into The New Heart,LOOΠΔ 1/3,5,7167,53448,1.1166666666666667,k-pop,"Seoul, Korea, Republic of",3,band,34484,1826478
Jukebox,Luna,5,2960,15964,0,dream pop,0,0,0,241849,4335863
Трудный возраст,Maksim,5,1102,4644,0,piano,"Šibensko-kninska županija, Croatia",45,solo,49562,613382
Detention,Melanie Martinez,5,57339,632281,3.9333333333333336,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Lunchbox Friends,Melanie Martinez,5,65842,858613,2.8166666666666664,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Pacify Her,Melanie Martinez,5,124335,1072228,3.6666666666666665,omg,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
SANA SANA,Nathy Peluso,5,16659,124310,0,latin pop,"Luján, Buenos Aires, Argentina",26,solo,40572,1018387
"My Sun, My Moon, My Star",Nature,5,1688,8665,4.016666666666667,hip-hop,0,6,band,67560,1354417
Race,Nature,5,1737,6911,3.0833333333333335,hip-hop,0,6,band,67560,1354417
SHUT UP!,Nature,5,2474,16188,3.466666666666667,hip-hop,0,6,band,67560,1354417
Make A Wish (Birthday Song),NCT U,5,42905,607872,0,kpop,"Seoul, Korea, Republic of",4,band,93818,5488738
I'm Legit,Nicki Minaj,5,40969,198949,3.3,rap,"Port of Spain, Trinidad, Trinidad and Tobago",38,solo,2327646,89606844
Girls In Bikinis,Poppy,5,60231,411067,2.4166666666666665,electropop,"Boston, Suffolk County, Massachusetts, United States",26,solo,224989,9837323
Jumpin',Red Velvet,5,20035,107101,3.6,k-pop,0,0,0,263515,42577088
Perfect 10,Red Velvet,5,31278,319829,3.4833333333333334,rnb,0,0,0,263515,42577088
Sunny Side Up!,Red Velvet,5,46625,741976,3.3833333333333333,love at first listen,0,0,0,263515,42577088
BFF,Slayyyter,5,40463,350764,3.6,electropop,"St. Louis, Missouri, United States",24,solo,113560,4078254
BIPP,Sophie,5,65767,410005,3.033333333333333,bubblegum bass,0,0,0,268910,7475762
DIVE (SDF),Sophie,5,2517,6602,1.8333333333333335,bubblegum bass,0,0,0,268910,7475762
It's Okay to Cry,Sophie,5,81993,496138,3.85,pc music,0,0,0,268910,7475762
LEMONADE,Sophie,5,64321,352400,1.9666666666666668,bubblegum bass,0,0,0,268910,7475762
Lovecore,Space Candy,5,99,246,2.0,electronic,0,0,0,783,3453
Comet (feat. Tom Scharpling),Steven Universe,5,2547,8372,2.0833333333333335,soundtrack,0,0,0,75341,4633200
Mixtape : Gone Days,Stray Kids,5,25870,258304,3.2666666666666666,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
One Day,Stray Kids,5,4704,31369,0,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
How You Get the Girl,Taylor Swift,5,178401,2057399,4.116666666666666,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
seven,Taylor Swift,5,184771,2715719,3.6833333333333336,folk,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Soon You’ll Get Better (feat. The Chicks),Taylor Swift,5,42369,183745,0,country,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
The Archer,Taylor Swift,5,161720,2563392,3.5166666666666666,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Bad Ideas,Tessa Violet,5,34813,283227,2.9833333333333334,indie pop,"Chicago, Cook County, Illinois, United States",30,solo,137749,3683204
If I Believe You,The 1975,5,90570,670230,6.333333333333333,indie,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
Hardest to Love,The Weeknd,5,203084,1701465,3.5166666666666666,r&b,"Scarborough, Toronto, Ontario, Canada",30,solo,1794009,149572145
Heartless,The Weeknd,5,298032,3459756,3.3333333333333335,the weeknd,"Scarborough, Toronto, Ontario, Canada",30,solo,1794009,149572145
Bricks,Tommy Genesis,5,16994,74934,0,rap,0,0,0,109222,2159594
My My My!,Troye Sivan,5,217862,2301038,3.4166666666666665,pop,"Johannesburg, Gauteng, South Africa",25,solo,715367,35721492
FFW,TWICE,5,15722,136550,3.75,f-a-s-t f-o-r-w-a-r-d,"Seoul, Korea, Republic of",5,band,267391,49043896
SIGNAL,TWICE,5,58906,945230,3.2666666666666666,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
WOW,TWICE,5,15873,118684,3.0,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
I THINK,"Tyler, The Creator",5,265999,2968250,3.533333333333333,alternative,"Los Angeles, Los Angeles County, California, United States",29,solo,1130501,97028769
Алые Пожары (feat. DAKOOKA),We,5,74,360,3.5,stoner rock,0,0,0,22080,220957
The Paradise,Weki Meki,5,6187,47456,2.95,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
Whatever U Want,Weki Meki,5,6979,51952,3.95,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
карма коллинз,асятаксебе,5,7,22,0.7666666666666667,Add tags,0,0,0,48,723
12с2,лиза громова,5,401,1905,2.8666666666666667,indie pop,0,0,0,4416,129772
Без любви/бес любви,лиза громова,5,297,1296,4.033333333333333,indie pop,0,0,0,4416,129772
Плавали,лиза громова,5,726,3440,2.95,indie pop,0,0,0,4416,129772
Постоянство,лиза громова,5,663,3364,3.2666666666666666,indie pop,0,0,0,4416,129772
Fairy Tale,이달의 소녀 1/3,5,2964,18042,3.1166666666666667,k-pop,0,0,0,7562,185867
